loan_id,application_date,issue_date,age,region,marital_status,income,employment_years,credit_score,requested_amount,approved_amount,term_months,num_previous_loans,num_previous_defaults,days_overdue_first60,payment_missed_30,collection_contacted,paid_interest_total,last_payment_date,contract_closed_reason,status_90days,target
14193,2025-03-16,2025-03-27,64.0,Cntral,single,3313.832180143478,50.0,713.6941974611311,18587.129973254996,15264.59552083036,12,1,0,0,0,0,1427.555102304702,2025-05-17,PAID_OFF,OK,0
14194,2024-12-12,2024-12-16,53.0,Central,married,5465.436204815178,27.131572661842135,645.6996235968289,20880.162083925654,20880.162083925654,6,4,0,0,0,0,1417.9493643856376,2025-08-01,PAID_OFF,OK,0
14195,2024-07-23,2024-07-27,57.0,Volga,single,5880.723909735053,,1200.0,17280.300678307343,13689.024453091924,12,1,0,0,0,0,1287.149149605948,2024-12-31,PAID_OFF,OK,0
14196,2024-08-26,2024-09-02,51.0,FarEast,married,2841.151030559706,28.506987469587198,755.1906874307701,6802.866101996518,5999.385986531196,24,1,0,0,0,0,1377.1103775231927,2025-04-12,PAID_OFF,OK,0
14197,2024-02-20,2024-02-27,37.0,Siberia,single,8983.226759503712,19.97297677065639,806.2411199783357,9164.353801662824,7612.395190431705,12,5,1,0,0,0,651.3354028119147,2024-10-03,PAID_OFF,OK,0
14198,2024-06-08,2024-06-20,72.0,Volga,single,5080.213624178613,52.784611100250835,764.7183787909217,26638.142071485618,22255.8633838487,36,3,0,0,0,0,9183.298086053239,2024-12-31,PAID_OFF,OK,0
14199,2025-07-18,2025-07-26,50.0,West,married,2820.89637497557,34.45847814335982,707.6927474626216,13836.119230661408,13836.119230661408,12,1,0,0,0,0,1595.9732763317238,2026-01-07,PAID_OFF,OK,0
14200,2023-12-25,2024-01-08,37.0,Central,single,4757.748723319466,,657.9136726345688,15158.835911570242,13036.864341761142,12,2,0,0,0,0,2047.2159730848607,2024-11-06,PAID_OFF,OK,0
14201,2025-08-31,2025-09-03,57.0,East,divorced,5882.464350569007,34.794937426843205,,54440.17090758431,41264.61637224934,24,3,0,38,1,1,311.79029509117856,2025-10-09,DEFAULT,DEFAULT,1
14202,2024-09-01,2024-09-05,27.0,Central,single,4700.188110078887,10.075593779383638,,19026.414571280213,17675.9320697854,24,4,1,11,1,1,287.37375712322114,2024-09-16,DEFAULT,DEFAULT,1
14203,2025-08-10,2025-08-13,36.0,Ural,married,,9.926239780297061,638.5099233785402,14270.257431898286,10869.39342017717,18,7,2,51,1,1,420.97186181186413,2025-09-23,DEFAULT,DEFAULT,1
14204,2024-06-27,2024-07-06,25.0,North,single,623.1785296927399,0.0,439.6890871681216,31556.215217500736,27118.513459854297,12,1,1,5,1,1,545.3508905431488,2024-08-03,DEFAULT,DEFAULT,1
14205,2025-08-28,2025-08-28,22.0,Volga,single,2157.791954258559,0.0,648.743516813626,24977.488153909595,20167.94195065273,12,1,0,20,0,1,349.5723999117199,2025-10-11,DEFAULT,DEFAULT,1
14206,2025-02-10,2025-02-22,65.0,West,single,4913.865576636899,51.0,635.0877670850073,13899.704239394998,13899.704239394998,18,1,0,51,1,1,169.2303185685928,2025-04-03,DEFAULT,DEFAULT,1
14207,2025-09-03,2025-09-14,43.0,Central,divorced,2136.456161964937,22.333510573750793,,3956.561681086398,3924.0498145029214,36,1,0,34,1,0,192.96420692755473,2025-09-30,DEFAULT,IN_ARREARS,1
14208,2024-02-01,2024-02-15,67.0,West,married,4525.349880805023,47.44188363283289,706.6060025886366,20643.416119174803,16523.662932136198,12,1,0,0,0,0,2404.060292773878,2024-10-03,PAID_OFF,LATE_BUT_CURED,0
14209,2025-07-22,2025-08-05,54.0,NW,married,,30.28169062535144,,21613.325224439854,15535.047638857242,6,3,0,19,1,1,48.99286367295385,2025-08-31,DEFAULT,DEFAULT,1
14210,2024-07-15,2024-07-16,31.0,Ural,married,,10.641634210583897,663.2252675478717,23655.393376609478,21066.270438205338,18,4,1,0,0,0,3100.646634401417,2024-11-14,PAID_OFF,OK,0
14211,2024-09-08,2024-09-19,30.0,NW,single,1448.3568720881947,4.513730059603198,477.21282225754794,11374.944125704309,9387.249205774222,24,2,1,58,1,1,431.2792319957127,2024-10-09,DEFAULT,DEFAULT,1
14212,2024-01-26,2024-02-02,44.0,North,married,2421.499504606122,21.94049952906305,,9129.779261722633,7805.388459522166,24,3,0,13,1,0,252.68410530463333,2024-02-13,DEFAULT,DEFAULT,1
14213,2025-11-17,2025-11-28,23.0,Volga,single,4929.0733701246845,,626.9929259147257,11931.304367917503,10498.070324314953,24,4,1,0,0,0,2828.159377688764,2026-05-12,PAID_OFF,OK,0
14214,2025-03-31,2025-04-13,51.0,Siberia,divorced,,19.634924551259793,505.989040138264,6819.009953992149,6377.725154964246,12,4,1,32,0,1,143.69962468453326,2025-05-22,DEFAULT,DEFAULT,1
14215,2025-12-10,2025-12-18,44.0,Volga,single,1236.0809584466272,15.50297821389302,581.5673482048704,9792.906045711467,7501.687135616542,24,2,0,6,1,1,190.9813731081971,2026-01-06,RESTRUCTURED,DEFAULT,1
14216,2025-02-19,2025-02-19,26.0,NW,married,3644.314939144518,,699.7544577051078,19634.64490306746,16253.14402430039,24,1,0,0,0,0,4581.770993662367,2026-01-10,PAID_OFF,OK,0
14217,2024-04-13,2024-04-25,48.0,NW,single,1680.3674374947238,32.884108315642365,618.506947199731,9243.865491092949,8198.566752208784,36,3,1,0,0,0,3538.58597054091,2025-04-24,PAID_OFF,OK,0
14218,2024-08-28,2024-09-03,67.0,FarEast,civil_union,3661.9214072780615,,747.7110449396591,8915.565621690645,8915.565621690645,12,1,0,0,0,0,845.9963525985489,2024-10-01,PAID_OFF,LATE_BUT_CURED,0
14219,2024-11-11,2024-11-17,70.0,NW,married,3235.7201437073554,53.765900706151726,670.6553429433883,42622.17202023612,40446.26674219933,36,0,0,0,0,0,16550.442094599148,2025-07-20,PAID_OFF,OK,0
14220,2024-04-09,2024-04-17,42.0,Volga,married,11392.534248903094,4.127450491538733,559.7003672126143,9233.365602092797,7990.522023237959,12,2,1,0,0,0,1104.4208625623307,2024-12-21,PAID_OFF,OK,0
14221,2025-10-29,2025-11-11,22.0,North,married,2673.439697479252,8.0,742.4158707332535,7355.340897872236,5581.606210254227,12,0,0,0,0,0,791.7279028643613,2026-10-01,PAID_OFF,OK,0
14222,2025-11-24,2025-12-01,68.0,Central,single,5913.0407470517275,44.11311701159525,694.8980928742092,6312.368604054696,6074.5807687786855,6,2,1,0,0,0,495.78532534966445,2026-10-04,PAID_OFF,OK,0
14223,2025-02-12,2025-02-15,49.0,NW,married,5796.425092784675,19.208247901887017,667.6777322349919,10518.500812977585,10518.500812977585,12,2,1,40,1,1,326.5060870316672,2025-03-24,DEFAULT,DEFAULT,1
14224,2025-02-21,2025-03-03,62.0,South,married,3175.03369147252,48.0,718.6655707217536,6304.706295620892,6089.402507227067,6,1,0,0,0,0,399.95585883851635,2025-10-30,PAID_OFF,OK,0
14225,2025-05-20,2025-05-29,20.0,Siberia,single,3714.290779699316,0.0,,15435.842452200472,15414.69831418773,12,2,1,0,0,0,1460.6110307476138,2025-09-14,PAID_OFF,OK,0
14226,2025-05-11,2025-05-11,35.0,Central,married,3500.8346970908046,8.217413687186193,665.7607408949598,4610.128998257116,3431.160015831288,6,2,1,0,0,0,226.87394059240285,2026-03-24,PAID_OFF,OK,0
14227,2024-02-08,2024-02-15,34.0,FarEast,married,2413.0277704774226,9.334997506634826,594.9944794745536,3335.1536795751203,3224.0374391900064,12,1,1,0,0,0,398.2837800777493,2024-09-19,EARLY_REPAYMENT,OK,0
14228,2025-01-12,2025-01-23,59.0,Ural,civil_union,2310.8746774061956,35.39760259277208,700.9054019256039,7703.19168662665,6672.213986723044,12,1,0,0,0,0,983.8787523194974,2025-12-06,PAID_OFF,OK,0
14229,2025-07-09,2025-07-22,57.0,Central,divorced,2851.5037931707816,38.07348450411418,564.9450030406256,14305.191047525424,13521.552466946003,36,1,0,23,0,1,280.78173266935283,2025-08-15,RESTRUCTURED,DEFAULT,1
14230,2025-08-08,2025-08-12,60.0,Ural,married,1980.9162406510504,39.06850363600403,658.4243030632903,28117.612534246593,28117.612534246593,36,2,0,19,1,1,1412.2650590786905,2025-09-03,DEFAULT,DEFAULT,1
14231,2025-03-04,2025-03-11,41.0,South,single,2725.2706122732993,15.79403501831791,725.6261467869961,14967.697228613672,12054.042325025734,6,2,0,0,0,0,709.6605239564965,2025-04-03,PAID_OFF,OK,0
14232,2025-10-05,2025-10-17,36.0,North,single,3174.117818050365,,628.2808643302045,11731.08838597248,10118.005823407766,12,1,0,0,0,0,1281.878884831269,2025-11-18,PAID_OFF,OK,0
14233,2025-02-24,2025-03-04,28.0,Siberia,married,3794.9550346117107,2.1025770991074344,740.302801131983,2507.294778927999,2247.851133222261,18,2,0,0,0,0,302.14334539248864,2026-01-12,PAID_OFF,OK,0
14234,2024-09-30,2024-10-06,32.0,Siberia,civil_union,4369.3091495424,11.257927102221181,,27171.122520134475,22245.843275304374,36,4,0,0,0,0,6737.253138558654,2024-11-01,PAID_OFF,OK,0
14235,2024-11-17,2024-11-19,27.0,North,single,3172.7355189031873,1.3647335848574889,566.1090564891399,6212.304773048703,5651.90147344799,24,2,1,55,1,1,264.2012199882375,2024-12-15,DEFAULT,DEFAULT,1
14236,2025-05-19,2025-05-19,65.0,East,single,2382.6668721264655,43.735162229519965,667.700711305425,8147.443156287852,8147.443156287852,18,0,0,0,0,0,1060.7044117620987,2026-01-30,PAID_OFF,OK,0
14237,2025-09-30,2025-10-10,57.0,,single,4329.889047833525,35.04086092319821,640.6741111707623,2776.396833015939,2625.4174272464065,12,2,0,0,0,0,342.60980983867154,2025-11-08,PAID_OFF,OK,0
14238,2024-06-03,2024-06-17,57.0,East,married,5197.856926015841,,,13144.028907878283,13144.028907878283,24,2,0,22,1,1,160.21699541822682,2024-07-15,DEFAULT,DEFAULT,1
14239,2024-07-24,2024-08-02,69.0,West,single,2745.1427684245014,,590.0978630738242,72057.00870432686,62795.15818774954,18,4,0,7,0,1,2796.4690746085466,2024-09-17,DEFAULT,DEFAULT,1
14240,2025-04-10,2025-04-21,60.0,South,single,2141.384883360922,42.389209960378864,716.5690890776574,10879.574973459283,9301.648177087814,12,0,0,17,1,1,63.17760982549505,2025-05-27,DEFAULT,DEFAULT,1
14241,2025-07-02,2025-07-12,36.0,Central,married,2800.0310624937324,12.898420712930175,654.011243907978,6849.800672121515,6135.391355966844,12,1,0,0,0,0,701.9951812614388,2025-09-06,PAID_OFF,OK,0
14242,2024-10-13,2024-10-18,36.0,Ural,married,3196.2526151713514,,717.1749964782302,10781.67063421955,10139.914972927743,24,1,0,0,0,0,2385.251873948808,2024-11-29,PAID_OFF,OK,0
14243,2025-04-08,2025-04-15,25.0,West,married,6204.634451625967,0.7405269700441344,,27668.298594311163,26256.097051592362,12,2,0,3,1,0,639.3462421490839,2025-05-18,DEFAULT,IN_ARREARS,1
14244,2024-01-01,2024-01-05,59.0,West,married,4951.319479328278,32.79956069712126,,22418.964643698062,19714.622942522852,12,0,0,30,1,1,682.640056962173,2024-02-06,DEFAULT,DEFAULT,1
14245,2024-07-29,2024-08-01,68.0,West,married,3494.2651767689454,52.70716829952215,653.8540540597819,8857.384700205761,8857.384700205761,36,1,0,0,0,0,2446.7206136025175,2025-01-03,PAID_OFF,OK,0
14246,2025-11-21,2025-11-29,59.0,NW,married,9053.110732304272,33.86796340117765,731.9569394702071,25254.91988628147,22280.183589700282,36,1,0,0,0,0,7138.654316982263,2026-04-03,PAID_OFF,OK,0
14247,2025-02-16,2025-02-25,45.0,Central,married,3439.656772663664,17.564635670582053,684.1682639781828,34102.03422388084,34102.03422388084,24,2,0,0,0,0,9726.763541376864,2025-03-23,PAID_OFF,LATE_BUT_CURED,0
14248,2025-09-12,2025-09-26,37.0,Volga,married,7096.853994033532,9.413634446622243,548.2444423917832,25506.91332498027,23276.43695502376,12,0,0,3,1,1,748.6898350753125,2025-11-03,DEFAULT,DEFAULT,1
14249,2024-06-05,2024-06-08,43.0,Central,married,6445.578674513222,18.514183356218137,590.6513773975447,7138.18182399384,6880.457972329543,6,1,0,0,0,0,429.16641953039687,2024-12-24,PAID_OFF,OK,0
14250,2024-07-27,2024-07-31,33.0,Siberia,divorced,6221.953432034524,9.673127251435247,,19726.020180989297,19184.11204308301,36,1,0,41,0,1,706.8138884419587,2024-08-10,DEFAULT,DEFAULT,1
14251,2025-12-11,2025-12-13,27.0,North,married,4109.674115701456,7.082853282212064,598.7414003582549,10407.404147725594,9571.477265686644,24,2,0,13,1,1,658.6117270213512,2026-01-23,DEFAULT,IN_ARREARS,1
14252,2025-12-16,2025-12-30,43.0,West,married,3710.4058957409693,24.86205870290906,768.2719173471484,12860.167836616241,12860.167836616241,24,0,0,0,0,0,3430.1270416754614,2026-02-22,PAID_OFF,OK,0
14253,2025-09-21,2025-10-02,31.0,FarEast,divorced,3509.0288273846954,9.154055023519787,600.4371754404428,7260.257275509552,6676.33984568423,24,3,1,0,0,0,2221.929546232817,2026-01-14,PAID_OFF,OK,0
14254,2024-08-15,2024-08-19,60.0,NW,single,5353.986665094142,,,4301.521407790843,4228.331370178759,36,0,0,0,0,0,1070.3941044377812,2025-05-12,PAID_OFF,OK,0
14255,2025-07-25,2025-08-08,70.0,Volga,married,2358.685496855761,52.0833140419636,612.387201863173,8258.063736013932,7171.7526117731495,36,1,0,0,0,0,1983.113358787917,2026-02-15,PAID_OFF,OK,0
14256,2024-11-21,2024-12-01,29.0,North,married,3068.7962946812154,2.3811469349925405,691.6543082156835,4403.885503288326,3613.7240527198883,12,1,0,0,0,0,264.5342518444216,2025-11-01,PAID_OFF,OK,0
14257,2025-09-01,2025-09-08,18.0,South,married,8054.616983523813,0.0,,6034.2402943213665,5333.062814266019,36,1,0,4,1,1,355.8567326470515,2025-09-30,DEFAULT,DEFAULT,1
14258,2025-09-09,2025-09-14,68.0,FarEast,married,4780.078379836459,43.77783140337066,760.275717417086,10517.277380674277,8789.902585178448,12,4,1,0,0,0,1087.4292200410907,2026-06-12,EARLY_REPAYMENT,OK,0
14259,2024-11-05,2024-11-13,35.0,North,single,,2.2612046821625693,551.5087947583295,8526.029281510766,7321.514251722059,24,1,1,0,0,0,2154.000997407327,2025-03-09,PAID_OFF,OK,0
14260,2024-08-09,2024-08-10,32.0,Central,married,1900.6316646617277,10.408640434259302,631.9706296019832,5291.639195354431,4507.219958540967,18,2,0,0,0,0,559.0543557478235,2025-07-21,PAID_OFF,OK,0
14261,2025-12-11,2025-12-13,67.0,West,single,2820.007585451973,43.87695122644744,831.6124937049558,4524.554984657772,3558.7094278199133,12,1,1,0,0,0,567.1078458624964,2026-08-01,PAID_OFF,OK,0
14262,2024-11-11,2024-11-25,66.0,,single,4135.793474110506,52.0,689.623978405683,13814.10970055566,12872.851834801406,6,1,0,0,0,0,588.4678744611467,2025-06-24,PAID_OFF,OK,0
14263,2024-11-08,2024-11-11,51.0,West,married,3428.1666819697884,34.5037225818101,,18632.86214819373,18632.86214819373,12,1,0,0,0,0,2316.547743138378,2025-04-08,PAID_OFF,OK,0
14264,2025-04-29,2025-05-01,27.0,East,married,1896.6461264751745,3.5099973080991616,533.4064561234173,10802.07537772607,10213.468966507295,24,4,1,16,1,1,531.4183426028814,2025-06-17,DEFAULT,IN_ARREARS,1
14265,2025-11-03,2025-11-15,58.0,Volga,single,5117.3707477352555,40.8946060156264,,10412.185181456038,10052.65423653072,18,0,0,14,1,1,323.501383932451,2026-01-01,DEFAULT,DEFAULT,1
14266,2024-03-22,2024-04-05,60.0,Ural,married,,37.1955094657877,649.6790895857168,5446.821335486001,5446.821335486001,24,1,0,0,0,0,1538.9892615087224,2025-01-28,PAID_OFF,OK,0
14267,2025-12-08,2025-12-20,43.0,Central,single,3034.624735761222,23.36155632227701,728.5929383338156,6080.069823195432,6080.069823195432,18,2,0,0,0,0,1527.0794660949275,2026-10-18,PAID_OFF,OK,0
14268,2024-11-03,2024-11-04,50.0,FarEast,single,5210.254824670383,18.352379186753744,572.3661401898413,15733.594120754977,15733.594120754977,12,3,1,0,0,0,1087.7113018386704,2025-08-16,PAID_OFF,LATE_BUT_CURED,0
14269,2024-01-07,2024-01-19,49.0,Central,married,1000000000.0,,570.2958702171068,4931.685132148173,4290.106447540642,36,0,0,0,0,0,1141.8160579879977,2024-09-14,PAID_OFF,OK,0
14270,2024-08-10,2024-08-14,56.0,NW,single,7503.925360508232,34.83186789626692,639.7288700738694,10493.164340101688,10083.57111533606,24,1,0,26,1,1,263.0643675018678,2024-08-23,DEFAULT,DEFAULT,1
14271,2024-12-04,2024-12-04,47.0,Volga,divorced,,,772.5141318961817,7443.754215746802,6524.456659309607,12,1,0,0,0,0,585.9695018986085,2025-01-09,PAID_OFF,LATE_BUT_CURED,0
14272,2025-04-26,2025-05-09,74.0,Volga,divorced,2015.7698058416017,58.48000302955028,729.610778245891,5782.73572209185,5782.73572209185,24,4,0,0,0,0,1263.6172104235234,2025-09-27,PAID_OFF,OK,0
14273,2025-02-14,2025-02-18,20.0,East,married,3926.8674197177143,0.0,523.1887041480269,8030.208824065166,7668.060705224065,24,3,1,17,1,1,133.95744498366736,2025-03-09,DEFAULT,DEFAULT,1
14274,2024-03-31,2024-04-09,21.0,Central,single,11316.35561399124,2.0738705152604613,639.8053850197083,32375.03480890252,27728.607334364275,24,1,0,0,0,0,3990.6536999705704,2025-01-29,EARLY_REPAYMENT,OK,0
14275,2024-12-21,2024-12-22,26.0,West,divorced,,5.086416039133425,,13861.175235503133,13861.175235503133,12,3,0,40,0,0,498.3661886871464,2025-01-17,DEFAULT,IN_ARREARS,1
14276,2024-06-17,2024-06-19,26.0,Volga,single,3489.34401647512,4.099239191932043,645.12665204627,58578.92385375341,58578.92385375341,24,4,2,42,0,1,3589.9781053025963,2024-07-28,DEFAULT,DEFAULT,1
14277,2024-07-03,2024-07-16,46.0,Central,married,7643.732945006446,28.61665512241116,,10763.073018193809,10763.073018193809,18,1,0,0,0,0,2179.0663680113007,2025-03-17,PAID_OFF,OK,0
14278,2025-05-27,2025-06-04,22.0,FarEast,married,6278.417599912218,8.0,715.7095395975235,15264.495568463051,14266.988866141319,36,0,0,0,0,0,3934.3634317217256,2026-05-20,PAID_OFF,OK,0
14279,2025-07-27,2025-08-10,29.0,NW,single,,0.0,696.7032819121533,2507.8125101342293,2507.8125101342293,12,0,0,0,0,0,405.4209328503691,2026-03-28,PAID_OFF,OK,0
14280,2024-04-22,2024-04-24,48.0,West,divorced,5951.122228548672,,,7185.61660751735,6261.298416036111,6,2,0,0,0,0,338.1769623329702,2024-09-15,PAID_OFF,OK,0
14281,2025-03-03,2025-03-16,70.0,NW,married,3714.1265474649554,48.29960698941775,662.1179475241994,6251.740820200839,5318.686469936876,36,4,0,0,0,0,2511.493346606412,2026-01-07,EARLY_REPAYMENT,OK,0
14282,2024-10-22,2024-11-04,64.0,FarEast,single,,48.74391764412975,618.6601257438966,7144.261655456551,6512.264331806278,24,1,0,8,1,1,167.6549466410474,2024-12-14,DEFAULT,DEFAULT,1
14283,2024-08-21,2024-09-03,30.0,FarEast,married,3663.389888225243,11.941020249736154,680.9003593367423,22034.709884600015,22034.709884600015,36,1,0,0,0,0,7978.00782185946,2024-12-31,PAID_OFF,OK,0
14284,2025-06-05,2025-06-05,21.0,Volga,married,,0.0,593.9165803898615,13653.609403479455,12569.999716599685,12,6,0,38,1,1,495.9341329085704,2025-07-04,DEFAULT,IN_ARREARS,1
14285,2024-06-29,2024-06-30,60.0,Volga,single,2353.031334451806,36.050149330067185,710.7336427558918,4098.810277919639,4077.554455342269,24,2,1,48,1,0,113.2729409822095,2024-07-29,DEFAULT,DEFAULT,1
14286,2025-07-06,2025-07-13,63.0,Central,single,3296.345150220713,44.768010488725515,,5023.053731511261,4843.7878973734805,36,4,0,0,0,0,1930.4621347069256,2025-08-08,PAID_OFF,OK,0
14287,2024-10-18,2024-10-19,71.0,Ural,single,2966.45161817537,46.00895760058677,576.1210779686731,12554.506780396368,11626.684104307746,24,0,0,59,0,1,374.06783793918856,2024-11-08,DEFAULT,DEFAULT,1
14288,2024-03-10,2024-03-10,43.0,East,single,5209.0160365979755,22.419428157621063,593.492130724941,11187.683446975207,9249.72937209888,36,2,0,16,1,1,226.53418965648285,2024-04-17,DEFAULT,IN_ARREARS,1
14289,2025-07-21,2025-08-02,21.0,South,divorced,3010.386165492015,0.0,761.3653134055196,25619.468075384764,18218.81193971385,36,2,0,0,0,0,4513.393855594943,2025-12-29,EARLY_REPAYMENT,OK,0
14290,2025-09-04,2025-09-14,72.0,NW,divorced,1496.007550362101,52.44431226206249,,3885.6848700599494,3678.867974309326,36,1,1,40,0,1,269.4702000131952,2025-10-26,DEFAULT,DEFAULT,1
14291,2025-02-03,2025-02-15,34.0,West,divorced,2798.302867504293,15.183641982855795,650.7717854093088,20043.32795390885,19413.552061514918,24,2,0,56,1,0,366.8267775041247,2025-02-25,DEFAULT,DEFAULT,1
14292,2025-05-30,2025-06-13,40.0,West,single,2180.578489741958,4.543428874405192,545.5371710355764,19999.29969953966,19027.05904666346,6,1,1,1,1,1,274.62370632901974,2025-07-07,DEFAULT,DEFAULT,1
14293,2024-04-15,2024-04-17,42.0,Siberia,married,1832.6300845985031,,631.751691771641,6325.9432596482575,5523.460147186437,12,2,0,34,0,1,102.19144292217022,2024-04-22,DEFAULT,DEFAULT,1
14294,2024-08-24,2024-09-05,75.0,Central,single,6315.114497509075,61.0,629.5682999633692,9079.429038671371,6827.554409237734,24,2,0,0,0,0,1208.801343367278,2024-10-06,PAID_OFF,OK,0
14295,2024-09-12,2024-09-12,38.0,North,married,,5.829514726929363,611.2570756544486,23661.704628620057,19627.60527339635,12,2,1,17,1,1,303.3483104444369,2024-10-06,DEFAULT,DEFAULT,1
14296,2025-07-07,2025-07-12,50.0,Central,married,2158.241967633634,26.858073729963422,661.054923678037,2054.950374636017,1621.996476157085,24,3,0,41,1,0,64.0112747058894,2025-08-21,RESTRUCTURED,DEFAULT,1
14297,2024-09-10,2024-09-14,47.0,Central,married,1855.3493209832463,16.841797069387823,519.5338689510734,16002.95132239469,16002.95132239469,36,2,0,0,0,0,6811.3304846656965,2025-01-06,EARLY_REPAYMENT,LATE_BUT_CURED,0
14298,2025-06-13,2025-06-16,75.0,North,married,3324.8999430976464,42.34627597648202,658.3003472573356,20635.507981608236,18965.46250064308,6,0,0,0,0,0,1046.2282705543212,2025-08-25,PAID_OFF,OK,0
14299,2024-08-02,2024-08-12,73.0,Volga,married,1805.8420942469606,55.05345698271288,669.6802129712823,12068.947208343463,9208.722178829583,6,4,1,27,1,0,123.82493034877733,2024-09-05,RESTRUCTURED,DEFAULT,1
14300,2025-03-14,2025-03-15,54.0,Central,married,,40.0,617.6840847610783,12539.225488594047,12539.225488594047,12,3,0,57,1,1,30.25439649066371,2025-04-15,RESTRUCTURED,DEFAULT,1
14301,2024-05-21,2024-06-02,24.0,Siberia,married,3625.6018962055455,1.8848212162224685,,3945.815134940904,3680.71833954462,6,0,0,0,0,0,260.2971898851334,2024-12-29,PAID_OFF,LATE_BUT_CURED,0
14302,2025-01-30,2025-02-12,38.0,North,single,4075.5517703470937,23.811115487494007,593.7988352138285,3477.799118153735,3160.926565536642,12,0,0,41,1,1,79.63534677089137,2025-03-22,DEFAULT,DEFAULT,1
14303,2024-02-20,2024-02-29,56.0,Volga,single,4148.84839414552,30.69030708367822,684.2293002381565,10407.910008700164,10259.542739611541,12,1,0,0,0,0,1278.8867797799373,2024-07-18,PAID_OFF,OK,0
14304,2025-06-20,2025-06-21,64.0,West,single,2368.8263978356626,34.751650878709526,743.6319418655863,26810.171532473047,20837.09304145579,24,0,0,0,0,0,5232.106885327238,2025-08-19,PAID_OFF,OK,0
14305,2024-01-14,2024-01-22,61.0,Central,single,3625.6840103632485,37.05224342563408,693.9846230144709,9600.202377292087,7409.7283520453075,12,2,0,0,0,0,1011.1456921897656,2024-09-02,PAID_OFF,LATE_BUT_CURED,0
14306,2025-12-22,2025-12-31,46.0,Siberia,married,6639.507622909666,20.084610748294057,555.5854784862007,14489.46795980217,12459.916628747684,24,3,0,59,1,0,576.5463779687035,2026-01-18,DEFAULT,DEFAULT,1
14307,2025-08-31,2025-09-05,0.0,West,single,1226.5563229830054,0.0,775.4161469764051,4509.864353588889,4509.864353588889,24,1,0,0,0,0,979.1216971565143,2025-10-19,PAID_OFF,LATE_BUT_CURED,0
14308,2025-02-21,2025-02-26,35.0,Central,single,4119.002910122944,18.437117758829277,,10208.301841587348,9646.821202326151,12,1,0,44,1,1,62.57571826288221,2025-03-12,DEFAULT,DEFAULT,1
14309,2025-10-19,2025-10-26,54.0,Central,married,1941.7773438705701,26.22885538714297,713.3709894475483,4431.534938875631,3953.2632825238593,36,2,1,0,0,0,1564.8810142585394,2026-08-10,PAID_OFF,OK,0
14310,2025-07-31,2025-08-14,45.0,South,single,7061.869630719878,16.229470804948782,,28164.043307958003,28164.043307958003,12,2,0,15,1,0,90.58234139313232,2025-09-11,DEFAULT,DEFAULT,1
14311,2024-04-14,2024-04-14,57.0,East,single,5265.98134188768,39.39494579329682,733.9209398299002,5919.4607267170095,4465.810465409415,12,2,1,0,0,0,492.2338023267638,2024-05-04,PAID_OFF,OK,0
14312,2025-06-21,2025-06-28,68.0,Volga,single,5182.754006817196,44.24953658549192,714.213955197327,9041.596656949214,8703.765692015244,24,1,0,0,0,0,2566.802655267361,2025-08-31,PAID_OFF,OK,0
14313,2024-09-28,2024-10-02,65.0,South,widowed,2284.327794803127,46.895038381482465,628.9009983551896,11429.53304662561,10587.544458610886,12,2,0,0,0,0,1119.203070756388,2024-11-10,PAID_OFF,OK,0
14314,2025-09-09,2025-09-17,60.0,North,married,3993.533975127633,33.8848880234072,626.981328870344,9653.32319849376,9347.337288616802,12,2,0,0,0,1,861.9419116842649,2025-11-16,PAID_OFF,OK,0
14315,2025-09-23,2025-09-23,62.0,South,single,4222.184348702425,36.711567761149695,688.4587399830322,9740.552623498079,8903.807915255047,24,0,0,56,0,1,432.9014229835696,2025-10-15,DEFAULT,DEFAULT,1
14316,2025-11-15,2025-11-28,28.0,North,single,1069.4718341250375,,623.7497542637343,12395.47733265431,12395.47733265431,24,3,0,22,1,1,207.79444507325013,2026-01-09,RESTRUCTURED,DEFAULT,1
14317,2024-11-19,2024-11-25,28.0,Central,married,3766.0167630068318,10.10680754249151,717.0335296967762,9254.194939689994,9116.423224154923,36,1,0,0,0,0,4844.86350724543,2025-04-12,PAID_OFF,OK,0
14318,2024-05-07,2024-05-21,66.0,Ural,civil_union,4755.954867187389,,752.8429689910325,26080.83420354249,26080.83420354249,12,1,0,0,0,0,3054.7488408887057,2025-02-05,PAID_OFF,OK,0
14319,2024-03-30,2024-04-01,49.0,Volga,married,,25.953564280582295,,25681.054514899668,23810.724658979583,6,1,1,26,1,1,415.4694430274905,2024-04-06,DEFAULT,DEFAULT,1
14320,2024-04-22,2024-04-30,43.0,Volga,single,4729.193940791116,27.47312190143955,624.6392242445347,3312.1876641270755,2614.0221441458148,24,1,0,0,0,0,663.2431324383606,2024-07-30,PAID_OFF,OK,0
14321,2025-12-16,2025-12-26,56.0,NW,single,3678.8066796938488,,711.5492078486898,9147.862083393438,9147.862083393438,24,2,0,0,0,0,1690.0828572452488,2026-11-25,PAID_OFF,OK,0
14322,2025-02-21,2025-03-04,22.0,FarEast,single,6982.4307549181685,2.025922173724633,737.4186215970901,18143.742200835586,18143.742200835586,24,3,0,0,0,0,3517.5154361361897,2026-02-08,PAID_OFF,OK,0
14323,2024-09-14,2024-09-14,27.0,East,married,2846.849339229127,0.7303381683104728,627.5093031140412,7909.578742428811,7680.578187821525,6,2,0,52,0,0,95.47826511326139,2024-10-08,DEFAULT,DEFAULT,1
